Effect of fucoidan treatment on collagenase - induced intracerebral hemorrhage in rats .	Effect of chem* fucoidan *chem treatment on collagenase - induced intracerebral hemorrhage in rats .
Inflammatory cells are postulated to mediate some of the brain damage following ischemic stroke .	Inflammatory cells are postulated to mediate some of the brain damage following ischemic stroke .
Intracerebral hemorrhage is associated with more inflammation than ischemic stroke .	Intracerebral hemorrhage is associated with more inflammation than ischemic stroke .
We tested the sulfated polysaccharide fucoidan , which has been reported to reduce inflammatory brain damage , in a rat model of intracerebral hemorrhage induced by injection of bacterial collagenase into the caudate nucleus .	We tested the sulfated polysaccharide chem* fucoidan *chem , which has been reported to reduce inflammatory brain damage , in a rat model of intracerebral hemorrhage induced by injection of bacterial collagenase into the caudate nucleus .
Rats were treated with seven day intravenous infusion of fucoidan ( 30 micrograms h - 1 ) or vehicle .	Rats were treated with seven day intravenous infusion of chem* fucoidan *chem ( 30 micrograms h - 1 ) or vehicle .
The hematoma was assessed in vivo by magnetic resonance imaging .	The hematoma was assessed in vivo by magnetic resonance imaging .
Motor behavior , passive avoidance , and skilled forelimb function were tested repeatedly for six weeks .	Motor behavior , passive avoidance , and skilled forelimb function were tested repeatedly for six weeks .
Fucoidan - treated rats exhibited evidence of impaired blood clotting and hemodilution , had larger hematomas , and tended to have less inflammation in the vicinity of the hematoma after three days .	chem* Fucoidan *chem - treated rats exhibited evidence of impaired blood clotting and hemodilution , had larger hematomas , and tended to have less inflammation in the vicinity of the hematoma after three days .
They showed significantly more rapid improvement of motor function in the first week following hemorrhage and better memory retention in the passive avoidance test .	They showed significantly more rapid improvement of motor function in the first week following hemorrhage and better memory retention in the passive avoidance test .
Acute white matter edema and eventual neuronal loss in the striatum adjacent to the hematoma did not differ between the two groups .	Acute white matter edema and eventual neuronal loss in the striatum adjacent to the hematoma did not differ between the two groups .
Investigation of more specific anti - inflammatory agents and hemodiluting agents are warranted in intracerebral hemorrhage .	Investigation of more specific anti - inflammatory agents and hemodiluting agents are warranted in intracerebral hemorrhage .
Recurarization in the recovery room .	Recurarization in the recovery room .
A case of recurarization in the recovery room is reported .	A case of recurarization in the recovery room is reported .
Accumulation of atracurium in the intravenous line led to recurarization after flushing the line in the recovery room .	Accumulation of chem* atracurium *chem in the intravenous line led to recurarization after flushing the line in the recovery room .
A respiratory arrest with severe desaturation and bradycardia occurred .	A respiratory arrest with severe desaturation and bradycardia occurred .
Circumstances leading to this event and the mechanisms enabling a neuromuscular blockade to occur , following the administration of a small dose of relaxant , are discussed .	Circumstances leading to this event and the mechanisms enabling a neuromuscular blockade to occur , following the administration of a small dose of relaxant , are discussed .
The haemodynamic effects of propofol in combination with ephedrine in elderly patients ( ASA groups 3 and 4 ) .	The haemodynamic effects of chem* propofol *chem in combination with chem* ephedrine *chem in elderly patients ( ASA groups 3 and 4 ) .
The marked vasodilator and negative inotropic effects of propofol are disadvantages in frail elderly patients .	The marked vasodilator and negative inotropic effects of chem* propofol *chem are disadvantages in frail elderly patients .
We investigated the safety and efficacy of adding different doses of ephedrine to propofol in order to obtund the hypotensive response .	We investigated the safety and efficacy of adding different doses of chem* ephedrine *chem to chem* propofol *chem in order to obtund the hypotensive response .
The haemodynamic effects of adding 15 , 20 or 25 mg of ephedrine to 200 mg of propofol were compared to control in 40 ASA 3 / 4 patients over 60 years presenting for genito - urinary surgery .	The haemodynamic effects of adding 15 , 20 or 25 mg of chem* ephedrine *chem to 200 mg of chem* propofol *chem were compared to control in 40 ASA 3 / 4 patients over 60 years presenting for genito - urinary surgery .
The addition of ephedrine to propofol appears to be an effective method of obtunding the hypotensive response to propofol at all doses used in this study .	The addition of chem* ephedrine *chem to chem* propofol *chem appears to be an effective method of obtunding the hypotensive response to chem* propofol *chem at all doses used in this study .
However , marked tachycardia associated with the use of ephedrine in combination with propofol occurred in the majority of patients , occasionally reaching high levels in individual patients .	However , marked tachycardia associated with the use of chem* ephedrine *chem in combination with chem* propofol *chem occurred in the majority of patients , occasionally reaching high levels in individual patients .
Due to the risk of this tachycardia inducing myocardial ischemia , we would not recommend the use in elderly patients of any of the ephedrine / propofol / mixtures studied .	Due to the risk of this tachycardia inducing myocardial ischemia , we would not recommend the use in elderly patients of any of the chem* ephedrine *chem / chem* propofol *chem / mixtures studied .
Gemcitabine plus vinorelbine in nonsmall cell lung carcinoma patients age 70 years or older or patients who cannot receive cisplatin .	chem* Gemcitabine *chem plus chem* vinorelbine *chem in nonsmall cell lung carcinoma patients age 70 years or older or patients who cannot receive chem* cisplatin *chem .
Oncopaz Cooperative Group .	Oncopaz Cooperative Group .
BACKGROUND : Although the prevalence of nonsmall cell lung carcinoma ( NSCLC ) is high among elderly patients , few data are available regarding the efficacy and toxicity of chemotherapy in this group of patients .	BACKGROUND : Although the prevalence of nonsmall cell lung carcinoma ( NSCLC ) is high among elderly patients , few data are available regarding the efficacy and toxicity of chemotherapy in this group of patients .
Recent reports indicate that single agent therapy with vinorelbine ( VNB ) or gemcitabine ( GEM ) may obtain a response rate of 20 - 30 % in elderly patients , with acceptable toxicity and improvement in symptoms and quality of life .	Recent reports indicate that single agent therapy with chem* vinorelbine *chem ( chem* VNB *chem ) or chem* gemcitabine *chem ( chem* GEM *chem ) may obtain a response rate of 20 - 30 % in elderly patients , with acceptable toxicity and improvement in symptoms and quality of life .
In the current study the efficacy and toxicity of the combination of GEM and VNB in elderly patients with advanced NSCLC or those with some contraindication to receiving cisplatin were assessed .	In the current study the efficacy and toxicity of the combination of chem* GEM *chem and chem* VNB *chem in elderly patients with advanced NSCLC or those with some contraindication to receiving chem* cisplatin *chem were assessed .
METHODS : Forty - nine patients with advanced NSCLC were included , 38 of whom were age > / = 70 years and 11 were age < 70 years but who had some contraindication to receiving cisplatin .	METHODS : Forty - nine patients with advanced NSCLC were included , 38 of whom were age > / = 70 years and 11 were age < 70 years but who had some contraindication to receiving chem* cisplatin *chem .
All patients were evaluable for response and toxicity .	All patients were evaluable for response and toxicity .
Treatment was comprised of VNB , 25 mg / m ( 2 ) , plus GEM , 1000 mg / m ( 2 ) , both on Days 1 , 8 , and 15 every 28 days .	Treatment was comprised of chem* VNB *chem , 25 mg / m ( 2 ) , plus chem* GEM *chem , 1000 mg / m ( 2 ) , both on Days 1 , 8 , and 15 every 28 days .
Patients received a minimum of three courses unless progressive disease was detected .	Patients received a minimum of three courses unless progressive disease was detected .
RESULTS : One hundred sixty - five courses were administered , with a median of 3 .	RESULTS : One hundred sixty - five courses were administered , with a median of 3 .
6 courses per patient .	6 courses per patient .
The overall response rate was 26 % ( 95 % confidence interval , 15 - 41 % ) .	The overall response rate was 26 % ( 95 % confidence interval , 15 - 41 % ) .
Two patients attained a complete response ( 4 % ) and 11 patients ( 22 % ) achieved a partial response .	Two patients attained a complete response ( 4 % ) and 11 patients ( 22 % ) achieved a partial response .
Eastern Cooperative Oncology Group performance status improved in 35 % of those patients with an initial value > 0 , whereas relief of at least 1 symptom without worsening of other symptoms was noted in 27 patients ( 55 % ) .	Eastern Cooperative Oncology Group performance status improved in 35 % of those patients with an initial value > 0 , whereas relief of at least 1 symptom without worsening of other symptoms was noted in 27 patients ( 55 % ) .
The median time to progression was 16 weeks and the 1 - year survival rate was 33 % .	The median time to progression was 16 weeks and the 1 - year survival rate was 33 % .
Toxicity was mild .	Toxicity was mild .
Six patients ( 12 % ) had World Health Organization Grade 3 - 4 neutropenia , 2 patients ( 4 % ) had Grade 3 - 4 thrombocytopenia , and 2 patients ( 4 % ) had Grade 3 neurotoxicity .	Six patients ( 12 % ) had World Health Organization Grade 3 - 4 neutropenia , 2 patients ( 4 % ) had Grade 3 - 4 thrombocytopenia , and 2 patients ( 4 % ) had Grade 3 neurotoxicity .
Three patients with severe neutropenia ( 6 % ) died of sepsis .	Three patients with severe neutropenia ( 6 % ) died of sepsis .
The median age of those patients developing Grade 3 - 4 neutropenia was significantly higher than that of the remaining patients ( 75 years vs . 72 years ; P = 0 . 047 ) .	The median age of those patients developing Grade 3 - 4 neutropenia was significantly higher than that of the remaining patients ( 75 years vs . 72 years ; P = 0 . 047 ) .
CONCLUSIONS : The combination of GEM and VNB is moderately active and well tolerated except in patients age > / = 75 years .	CONCLUSIONS : The combination of chem* GEM *chem and chem* VNB *chem is moderately active and well tolerated except in patients age > / = 75 years .
This age group had an increased risk of myelosuppression .	This age group had an increased risk of myelosuppression .
Therefore the prophylactic use of granulocyte - colony stimulating factor should be considered with this treatment .	Therefore the prophylactic use of granulocyte - colony stimulating factor should be considered with this treatment .
New chemotherapy combinations with higher activity and lower toxicity are needed for elderly patients with advanced NSCLC .	New chemotherapy combinations with higher activity and lower toxicity are needed for elderly patients with advanced NSCLC .
A selective dopamine D4 receptor antagonist , NRA0160 : a preclinical neuropharmacological profile .	A selective chem* dopamine *chem D4 receptor antagonist , chem* NRA0160 *chem : a preclinical neuropharmacological profile .
NRA0160 , 5 - [ 2 - ( 4 - ( 3 - fluorobenzylidene ) piperidin - 1 - yl ) ethyl ] - 4 - ( 4 - fluorophenyl ) thiazole - 2 - carboxamide , has a high affinity for human cloned dopamine D4 . 2 , D4 . 4 and D4 . 7 receptors , with Ki values of 0 . 5 , 0 . 9 and 2 . 7 nM , respectively .	chem* NRA0160 *chem , chem* 5 - [ 2 - ( 4 - ( 3 - fluorobenzylidene ) piperidin - 1 - yl ) ethyl ] - 4 - ( 4 - fluorophenyl ) thiazole - 2 - carboxamide *chem , has a high affinity for human cloned chem* dopamine *chem D4 . 2 , D4 . 4 and D4 . 7 receptors , with Ki values of 0 . 5 , 0 . 9 and 2 . 7 nM , respectively .
NRA0160 is over 20 , 000fold more potent at the dopamine D4 . 2 receptor compared with the human cloned dopamine D2L receptor .	chem* NRA0160 *chem is over 20 , 000fold more potent at the chem* dopamine *chem D4 . 2 receptor compared with the human cloned chem* dopamine *chem D2L receptor .
NRA0160 has negligible affinity for the human cloned dopamine D3 receptor ( Ki = 39 nM ) , rat serotonin ( 5 - HT ) 2A receptors ( Ki = 180 nM ) and rat alpha1 adrenoceptor ( Ki = 237 nM ) .	chem* NRA0160 *chem has negligible affinity for the human cloned chem* dopamine *chem D3 receptor ( Ki = 39 nM ) , rat chem* serotonin *chem ( chem* 5 - HT *chem ) 2A receptors ( Ki = 180 nM ) and rat alpha1 adrenoceptor ( Ki = 237 nM ) .
NRA0160 and clozapine antagonized locomotor hyperactivity induced by methamphetamine ( MAP ) in mice .	chem* NRA0160 *chem and chem* clozapine *chem antagonized locomotor hyperactivity induced by chem* methamphetamine *chem ( chem* MAP *chem ) in mice .
NRA0160 and clozapine antagonized MAP - induced stereotyped behavior in mice , although their effects did not exceed 50 % inhibition , even at the highest dose given .	chem* NRA0160 *chem and chem* clozapine *chem antagonized chem* MAP *chem - induced stereotyped behavior in mice , although their effects did not exceed 50 % inhibition , even at the highest dose given .
NRA0160 and clozapine significantly induced catalepsy in rats , although their effects did not exceed 50 % induction even at the highest dose given .	chem* NRA0160 *chem and chem* clozapine *chem significantly induced catalepsy in rats , although their effects did not exceed 50 % induction even at the highest dose given .
NRA0160 and clozapine significantly reversed the disruption of prepulse inhibition ( PPI ) in rats produced by apomorphine .	chem* NRA0160 *chem and chem* clozapine *chem significantly reversed the disruption of prepulse inhibition ( PPI ) in rats produced by chem* apomorphine *chem .
NRA0160 and clozapine significantly shortened the phencyclidine ( PCP ) - induced prolonged swimming latency in rats in a water maze task .	chem* NRA0160 *chem and chem* clozapine *chem significantly shortened the chem* phencyclidine *chem ( chem* PCP *chem ) - induced prolonged swimming latency in rats in a water maze task .
These findings suggest that NRA0160 may have unique antipsychotic activities without the liability of motor side effects typical of classical antipsychotics .	These findings suggest that chem* NRA0160 *chem may have unique antipsychotic activities without the liability of motor side effects typical of classical antipsychotics .
Warfarin - induced artery calcification is accelerated by growth and vitamin D .	chem* Warfarin *chem - induced artery calcification is accelerated by growth and chem* vitamin D *chem .
The present studies demonstrate that growth and vitamin D treatment enhance the extent of artery calcification in rats given sufficient doses of Warfarin to inhibit gamma - carboxylation of matrix Gla protein , a calcification inhibitor known to be expressed by smooth muscle cells and macrophages in the artery wall .	The present studies demonstrate that growth and chem* vitamin D *chem treatment enhance the extent of artery calcification in rats given sufficient doses of chem* Warfarin *chem to inhibit gamma - carboxylation of matrix Gla protein , a calcification inhibitor known to be expressed by smooth muscle cells and macrophages in the artery wall .
The first series of experiments examined the influence of age and growth status on artery calcification in Warfarin - treated rats .	The first series of experiments examined the influence of age and growth status on artery calcification in chem* Warfarin *chem - treated rats .
Treatment for 2 weeks with Warfarin caused massive focal calcification of the artery media in 20 - day - old rats and less extensive focal calcification in 42 - day - old rats .	Treatment for 2 weeks with chem* Warfarin *chem caused massive focal calcification of the artery media in 20 - day - old rats and less extensive focal calcification in 42 - day - old rats .
In contrast , no artery calcification could be detected in 10 - month - old adult rats even after 4 weeks of Warfarin treatment .	In contrast , no artery calcification could be detected in 10 - month - old adult rats even after 4 weeks of chem* Warfarin *chem treatment .
To directly examine the importance of growth to Warfarin - induced artery calcification in animals of the same age , 20 - day - old rats were fed for 2 weeks either an ad libitum diet or a 6 - g / d restricted diet that maintains weight but prevents growth .	To directly examine the importance of growth to chem* Warfarin *chem - induced artery calcification in animals of the same age , 20 - day - old rats were fed for 2 weeks either an ad libitum diet or a 6 - g / d restricted diet that maintains weight but prevents growth .
Concurrent treatment of both dietary groups with Warfarin produced massive focal calcification of the artery media in the ad libitum - fed rats but no detectable artery calcification in the restricted - diet , growth - inhibited group .	Concurrent treatment of both dietary groups with chem* Warfarin *chem produced massive focal calcification of the artery media in the ad libitum - fed rats but no detectable artery calcification in the restricted - diet , growth - inhibited group .
Although the explanation for the association between artery calcification and growth status cannot be determined from the present study , there was a relationship between higher serum phosphate and susceptibility to artery calcification , with 30 % higher levels of serum phosphate in young , ad libitum - fed rats compared with either of the groups that was resistant to Warfarin - induced artery calcification , ie , the 10 - month - old rats and the restricted - diet , growth - inhibited young rats .	Although the explanation for the association between artery calcification and growth status cannot be determined from the present study , there was a relationship between higher serum chem* phosphate *chem and susceptibility to artery calcification , with 30 % higher levels of serum chem* phosphate *chem in young , ad libitum - fed rats compared with either of the groups that was resistant to chem* Warfarin *chem - induced artery calcification , ie , the 10 - month - old rats and the restricted - diet , growth - inhibited young rats .
This observation suggests that increased susceptibility to Warfarin - induced artery calcification could be related to higher serum phosphate levels .	This observation suggests that increased susceptibility to chem* Warfarin *chem - induced artery calcification could be related to higher serum chem* phosphate *chem levels .
The second set of experiments examined the possible synergy between vitamin D and Warfarin in artery calcification .	The second set of experiments examined the possible synergy between chem* vitamin D *chem and chem* Warfarin *chem in artery calcification .
High doses of vitamin D are known to cause calcification of the artery media in as little as 3 to 4 days .	High doses of chem* vitamin D *chem are known to cause calcification of the artery media in as little as 3 to 4 days .
High doses of the vitamin K antagonist Warfarin are also known to cause calcification of the artery media , but at treatment times of 2 weeks or longer yet not at 1 week .	High doses of the chem* vitamin K *chem antagonist chem* Warfarin *chem are also known to cause calcification of the artery media , but at treatment times of 2 weeks or longer yet not at 1 week .
In the current study , we investigated the synergy between these 2 treatments and found that concurrent Warfarin administration dramatically increased the extent of calcification in the media of vitamin D - treated rats at 3 and 4 days .	In the current study , we investigated the synergy between these 2 treatments and found that concurrent chem* Warfarin *chem administration dramatically increased the extent of calcification in the media of chem* vitamin D *chem - treated rats at 3 and 4 days .
There was a close parallel between the effect of vitamin D dose on artery calcification and the effect of vitamin D dose on the elevation of serum calcium , which suggests that vitamin D may induce artery calcification through its effect on serum calcium .	There was a close parallel between the effect of chem* vitamin D *chem dose on artery calcification and the effect of chem* vitamin D *chem dose on the elevation of serum chem* calcium *chem , which suggests that chem* vitamin D *chem may induce artery calcification through its effect on serum chem* calcium *chem .
Because Warfarin treatment had no effect on the elevation in serum calcium produced by vitamin D , the synergy between Warfarin and vitamin D is probably best explained by the hypothesis that Warfarin inhibits the activity of matrix Gla protein as a calcification inhibitor .	Because chem* Warfarin *chem treatment had no effect on the elevation in serum chem* calcium *chem produced by chem* vitamin D *chem , the synergy between chem* Warfarin *chem and chem* vitamin D *chem is probably best explained by the hypothesis that chem* Warfarin *chem inhibits the activity of matrix Gla protein as a calcification inhibitor .
High levels of matrix Gla protein are found at sites of artery calcification in rats treated with vitamin D plus Warfarin , and chemical analysis showed that the protein that accumulated was indeed not gamma - carboxylated .	High levels of matrix Gla protein are found at sites of artery calcification in rats treated with chem* vitamin D *chem plus chem* Warfarin *chem , and chemical analysis showed that the protein that accumulated was indeed not chem* gamma - carboxylated *chem .
These observations indicate that although the gamma - carboxyglutamate residues of matrix Gla protein are apparently required for its function as a calcification inhibitor , they are not required for its accumulation at calcification sites .	These observations indicate that although the chem* gamma - carboxyglutamate *chem residues of matrix Gla protein are apparently required for its function as a calcification inhibitor , they are not required for its accumulation at calcification sites .
Test conditions influence the response to a drug challenge in rodents .	Test conditions influence the response to a drug challenge in rodents .
These studies were conducted to examine the differential response to a drug challenge under varied experimental test conditions routinely employed to study drug - induced behavioral and neurophysiological responses in rodents .	These studies were conducted to examine the differential response to a drug challenge under varied experimental test conditions routinely employed to study drug - induced behavioral and neurophysiological responses in rodents .
Apomorphine , a nonselective dopamine agonist , was selected due to its biphasic behavioral effects , its ability to induce hypothermia , and to produce distinct changes to dopamine turnover in the rodent brain .	chem* Apomorphine *chem , a nonselective chem* dopamine agonist *chem , was selected due to its biphasic behavioral effects , its ability to induce hypothermia , and to produce distinct changes to chem* dopamine *chem turnover in the rodent brain .
From such experiments there is evidence that characterization and detection of apomorphine - induced activity in rodents critically depends upon the test conditions employed .	From such experiments there is evidence that characterization and detection of chem* apomorphine *chem - induced activity in rodents critically depends upon the test conditions employed .
In rats , detection of apomorphine - induced hyperactivity was facilitated by a period of acclimatization to the test conditions .	In rats , detection of chem* apomorphine *chem - induced hyperactivity was facilitated by a period of acclimatization to the test conditions .
Moreover , test conditions can impact upon other physiological responses to apomorphine such as drug - induced hypothermia .	Moreover , test conditions can impact upon other physiological responses to chem* apomorphine *chem such as drug - induced hypothermia .
In mice , apomorphine produced qualitatively different responses under novel conditions when compared to those behaviors elicited in the home test cage .	In mice , chem* apomorphine *chem produced qualitatively different responses under novel conditions when compared to those behaviors elicited in the home test cage .
Drug - induced gross activity counts were increased in the novel exploratory box only , while measures of stereotypic behavior were similar in both .	Drug - induced gross activity counts were increased in the novel exploratory box only , while measures of stereotypic behavior were similar in both .
By contrast , apomorphine - induced locomotion was more prominent in the novel exploratory box .	By contrast , chem* apomorphine *chem - induced locomotion was more prominent in the novel exploratory box .
Dopamine turnover ratios ( DOPAC : DA and HVA : DA ) were found to be lower in those animals exposed to the exploratory box when compared to their home cage counterparts .	chem* Dopamine *chem turnover ratios ( chem* DOPAC *chem : chem* DA *chem and chem* HVA *chem : chem* DA *chem ) were found to be lower in those animals exposed to the exploratory box when compared to their home cage counterparts .
However , apomorphine - induced reductions in striatal dopamine turnover were detected in both novel and home cage environments .	However , chem* apomorphine *chem - induced reductions in striatal chem* dopamine *chem turnover were detected in both novel and home cage environments .
The implications of these findings are discussed with particular emphasis upon conducting psychopharmacological challenge tests in rodents .	The implications of these findings are discussed with particular emphasis upon conducting psychopharmacological challenge tests in rodents .
Hemolysis of human erythrocytes induced by tamoxifen is related to disruption of membrane structure .	Hemolysis of human erythrocytes induced by chem* tamoxifen *chem is related to disruption of membrane structure .
Tamoxifen ( TAM ) , the antiestrogenic drug most widely prescribed in the chemotherapy of breast cancer , induces changes in normal discoid shape of erythrocytes and hemolytic anemia .	chem* Tamoxifen *chem ( chem* TAM *chem ) , the antiestrogenic drug most widely prescribed in the chemotherapy of breast cancer , induces changes in normal discoid shape of erythrocytes and hemolytic anemia .
This work evaluates the effects of TAM on isolated human erythrocytes , attempting to identify the underlying mechanisms on TAM - induced hemolytic anemia and the involvement of biomembranes in its cytostatic action mechanisms .	This work evaluates the effects of chem* TAM *chem on isolated human erythrocytes , attempting to identify the underlying mechanisms on chem* TAM *chem - induced hemolytic anemia and the involvement of biomembranes in its cytostatic action mechanisms .
