MicroRNAs ( miRNAs ) are small noncoding RNAs , 19-24 nucleotides in length , that regulate gene expression and are expressed aberrantly in most types of cancer . MiRNAs also have been detected in the blood of cancer patients and can serve as circulating biomarkers . It has been shown that secreted miRNAs within exosomes can be transferred from cell to cell and can regulate gene expression in the receiving cells by canonical binding to their target messenger RNAs . Here we show that tumor-secreted miR-21 and miR-29a also can function by another mechanism , by binding as ligands to receptors of the Toll-like receptor ( TLR ) family , murine TLR7 and human TLR8 , in immune cells , triggering a TLR-mediated prometastatic inflammatory response that ultimately may lead to tumor growth and metastasis . Thus , by acting as paracrine agonists of TLRs , secreted miRNAs are key regulators of the tumor microenvironment . This mechanism of action of miRNAs is implicated in tumor-immune system communication and is important in tumor growth and spread , thus representing a possible target for cancer treatment .	0|9
The aim of the present study was to isolate endothelial cells from tooth buds ( unerupted deciduous teeth ) of miniature swine . Mandibular molar tooth buds harvested from swine fetuses at fetal days90-110 were cultured in growth medium supplemented with 15% fetal bovine serum in 100-mm culture dishes until the primary cells outgrown from the tooth buds reached confluence . A morphologically defined set of pavement-shaped primary cells were picked up manually with filter paper containing trypsin/ethylenediamine tetraacetic acid solution and transferred to a separate dish . A characterization of the cellular characteristics and a functional analysis of the cultured cells at passages 3 to 5 were performed using immunofluorescence , a reverse transcriptase polymerase chain reaction assay , a tube formation assay , and transmission electron microscopy . The isolated cells grew in a pavement arrangement and showed the characteristics of contact inhibition upon reaching confluence . The population doubling time was at passage 3 . As shown by immunocytostaining and western blotting with specific antibodies , the cells produced the endothelial marker proteins such as vascular endothelial cadherin , von Willebrand factor , and vascular endothelial growth factor receptor-2 . Observation with time-lapse images showed that small groups of cells aggregated and adhered to each other to form tube-like structures . Moreover , as revealed through transmission electron microscopy , these adherent cells had formed junctional complexes . These endothelial cells from the tooth buds of miniature swine are available as cell lines for studies on tube formation and use in regenerative medical science .	10
Glioma tumors are refractory to conventional treatment . Glioblastoma multiforme is the most aggressive type of primary brain tumors in humans . In this study , we introduce oxidative stress-energy depletion ( OSED ) therapy as a new suggested treatment for glioblastoma . OSED utilizes D-amino acid oxidase ( DAO ) , which is a promising therapeutic protein that induces oxidative stress and apoptosis through generating hydrogen peroxide ( H2O2 ) . OSED combines DAO with 3-bromopyruvate ( 3BP ) , a hexokinase II ( HK II ) inhibitor that interferes with Warburg effect , a metabolic alteration of most tumor cells that is characterized by enhanced aerobic glycolysis . Our data revealed that 3BP induced depletion of energetic capabilities of glioma cells. 3BP induced H2O2 production as a novel mechanism of its action . C6 glioma transfected with DAO and treated with D-serine together with 3BP-sensitized glioma cells to 3BP and decreased markedly proliferation , clonogenic power and viability in a three-dimensional tumor model with lesser effect on normal astrocytes . DAO gene therapy using atelocollagen as an in vivo transfection agent proved effective in a glioma tumor model in Sprague-Dawley ( SD ) rats , especially after combination with 3BP . OSED treatment was safe and tolerable in SD rats . OSED therapy may be a promising therapeutic modality for glioma .	2
Solar ultraviolet radiation is considered to be injurious rather than necessary for most organisms living on the earth . It is reported that the risk of skin cancer in humans increases by the depletion of the ozone layer . We have examined the genotoxicity of solar ultraviolet , especially the longer wavelength light , using Drosophila . Recently , we have demonstrated that light of wavelength up to 340 nm is mutagenic on Drosophila larvae . Using an excision repair-deficient Drosophila strain ( mus201 ) , we have obtained results suggesting that the lesion caused in larvae by the 320 nm-light irradiation may be similar to the damage induced by irradiation at 310 nm , and that light of 330 and 340 nm may induce damage different from that induced by 310 and 320 nm-light . To examine the difference in DNA damage induced by light of a particular wavelength , we performed monochromatic irradiation on larvae of two Drosophila strains ; one excision repair-deficient ( mei-9 ) and another postreplication repair-deficient ( mei-41). 310 and 320 nm-light was more mutagenic in the mei-9 strain than in mei-41 , whereas 330 and 340 nm-light was more mutagenic in mei-41 than in mei-9 . It is demonstrated that the mei-41 gene is a homologue of the human atm gene which is responsible for a cell cycle checkpoint . This result suggests that 310-320 nm-light induces DNA damage that is subject to nucleotide excision repair ( NER ) and that 330-360 nm-light causes damage to be recognized by the cell cycle checkpoint but it is not repairable by NER .	4|5
Genetic immunotherapy with tumor antigen gene-modified dendritic cells ( DC ) generates robust immunity , although antitumor protection is not complete in all models . Previous experience in a model in which C57BL/6 mice immunized with DC transduced with adenoviral vectors expressing MART-1 demonstrated a 20-40% complete protection to a tumor challenge with B16 melanoma cells . Tumors that did develop in immunized mice had slower growth kinetics compared to tumors implanted in na�ve mice . In the present study , we wished to determine if the supraphysiological production of the Th1-skewing cytokine interleukin-12 ( IL-12 ) could enhance immune activation and antitumor protection in this model . In a series of experiments immunizing mice with DC cotransduced with MART-1 and IL-12 , antitumor protection and antigen-specific splenocyte cytotoxicity and interferon gamma production inversely correlated with the amount of IL-12 produced by DC . This adverse effect of IL-12 could not be explained by a direct cytotoxic effect of natural killer cells directed towards DC , nor the production of nitric oxide leading to down-regulation of the immune response - the two mechanisms previously recognized to explain immune-suppressive effects of IL-12-based vaccine therapy . In conclusion , in this animal model , IL-12 production by gene-modified DC leads to a cytokine-induced dose-dependent inhibition of antigen-specific antitumor protection .	1
Recently , the use of gold nanoparticles as potential tumor selective radiosensitizers has been proposed as a breakthrough in radiotherapy . Experiments in living cells and in vivo have demonstrated the efficiency of the metal nanoparticles when combined with low energy x-ray radiations ( below conventional 1 MeV Linac radiation ) . Further studies on DNA have been performed in order to better understand the fundamental processes of sensitization and to further improve the method . In this work , we propose a new strategy based on the combination of platinum nanoparticles with irradiation by fast ions effectively used in hadron therapy . It is observed in particular that nanoparticles enhance strongly lethal damage in DNA , with an efficiency factor close to 2 for double strand breaks . In order to disentangle the effect of the nano-design architecture , a comparison with the effects of dispersed metal atoms at the same concentration has been performed . It is thus shown that the sensitization in nanoparticles is enhanced due to auto-amplified electronic cascades inside the nanoparticles , which reinforces the energy deposition in the close vicinity of the metal . Finally , the combination of fast ion radiation ( hadron therapy ) with platinum nanoparticles should strongly improve cancer therapy protocols .	5
Over the past two decades , bioactive natural compounds have been shown to be a plausible adjunct to the treatment of breast cancer , the second leading cause of cancer death among American women . This study was designed to investigate the effects of ursolic acid ( UA ) , a pentacyclic triterpene found in many foods and herbs , in a model of postmenopausal breast cancer . Ovariectomized C57BL/6 mice ( n = 40 ) were randomized to receive control diet ( AIN-93G ) or diet supplemented with UA at 1 of 3 doses ( wt/wt ) : 0.05% , 0.10% , or 0.25% ( ≈54 , 106 , or 266 mg/kg body weight/day , respectively ) . After 3 wk , syngeneic MMTV-Wnt-1 mammary tumor cells were injected in the mammary fat pad , and mice continued on their respective diets for 5 more wk . All UA doses decreased tumor cell proliferation , as assessed by Ki67 immunostaining ; nevertheless , UA at 0.10% was most effective in inhibiting tumor take and decreasing tumor final tumor size . Modulation of Akt/mTOR signaling and induction of apoptosis appeared to mediate these effects on tumor growth . UA potently disrupted cell cycle progression and induced necrosis in a clonal MMTV-Wnt-1 mammary tumor cell line in vitro . This study supports the potential of UA as an antitumorigenic agent .	7|8
BACKGROUND : The immune system has been shown to play an important role in gastrointestinal stromal tumor ( GIST ) . The neutrophil-to-lymphocyte ratio ( NLR ) in blood is an easily assessable parameter of systemic inflammatory response . The aim of this study was to determine whether the NLR is prognostic in GIST . METHODS : A total of 339 previously untreated patients with primary , localized GIST operated at our institution between 1995 and 2010 were identified from a prospectively collected sarcoma database . NLR was assessed preoperatively . Patients who received adjuvant imatinib treatment were excluded from the analysis ( n=64 ) . Cox regression models were calculated and correlation analyses were performed . RESULTS : On univariate analysis , NLR was associated with recurrence-free survival ( RFS ) ( P=0.003 , hazard ratio 3.3 , 95% confidence interval 1.5-7.4 ) . Patients with a low NLR had a 1- and 5-year RFS of 98 and 91% , compared with 89 and 76% in those with a high NLR . The median RFS was not reached . Positive correlations were found between NLR and mitotic rate ( Pearson correlation coefficient [ r]=0.15 , P=0.03 ) , and NLR and tumor size ( r=0.36 , P=0.0001 ) . RFS in patients with a GIST>5cm with low NLR was significantly longer compared to patients with high NLR ( P=0.002 ) . Flow cytometry analysis of freshly obtained GISTs revealed that neutrophils constituted a minimal percentage of intratumoral immune cells . CONCLUSIONS : NLR is a surrogate for high-risk tumor features . Elevated blood NLR appears to represent systemic inflammation in patients with high-risk GIST .	1|9
A fully intact immune system would be expected to hinder the efficacy of oncolytic virotherapy by inhibiting viral replication . Simultaneously , however , it may also enhance antitumor therapy through initiation of proinflammatory , antiviral cytokine responses at the tumor site . The aim of this study was to investigate the role of a fully intact immune system on the antitumor efficacy of an oncolytic virus . In this respect , injection of oncolytic vesicular stomatitis virus ( VSV ) into subcutaneous B16ova melanomas in C57Bl/6 mice leads to tumor regression , but it is not associated with viral replicative burst in the tumor . In contrast , intratumoral delivery of VSV induces an acute proinflammatory reaction , which quickly resolves concomitantly with virus clearance . Consistent with the hypothesis that therapy may not be dependent on the ability of VSV to undergo progressive rounds of replication , a single-cycle VSV is equally effective as a fully replication-competent VSV , whereas inactivated viruses do not generate therapy . Even though therapy is dependent on host CD8+ and natural killer cells , these effects are not associated with interferon-gamma-dependent responses against either the virus or tumor . There is , however , a strong correlation between viral gene expression , induction of proinflammatory reaction in the tumor and in vivo therapy . Overall , our results suggest that acute innate antiviral immune response , which rapidly clears VSV from B16ova tumors , is associated with the therapy observed in this model . Therefore , the antiviral immune response to an oncolytic virus mediates an intricate balance between safety , restriction of oncolysis and , potentially , significant immune-mediated antitumor therapy .	9
Liver cancer ranks as the fifth most prevalent malignancy of all cancers worldwide . According to the principles of traditional Chinese medicine , liver Yin deficiency is a common clinical syndrome of liver cancer , and tonifying liver Yin is a common treatment method for liver cancer . However , no hepatocarcinoma-specific liver Yin tonifying formula has yet been established . In the present study , we established a liver cancer-specific combination of herbs , which we term liver Yin tonifying formula ( LYTF ) . We found that LYTF inhibits the proliferation of Bel-7402 cells in a dose- and time-dependent manner . LYTF induces apoptosis in Bel-7402 cells , which is accompanied by activation of caspases-8 , -9 and -3 . Pan-caspase blocking completely abrogates LYTF-induced apoptosis and partially abrogates LYTF-induced proliferation inhibition . LYTF also induces cell senescence , as indicated by a large and flattened morphology , senescence-activated β-galactosidase-positive staining and G0/G1 cell cycle arrest , accompanied by the up-regulation of p16 and p21 and the down-regulation of retinoblastoma protein phosphorylation . These findings suggest that LYTF is effective in inhibiting the growth and survival of hepatocarcinoma cells through the induction of apoptosis and cell senescence . Our study also provides insight into traditional Chinese medicine methods used for the treatment of liver cancer .	3|4|7
We have recently proposed a new model of cancer metabolism to explain the role of aerobic glycolysis and L-lactate production in fueling tumor growth and metastasis . In this model , cancer cells secrete hydrogen peroxide ( H2O2 ) , initiating oxidative stress and aerobic glycolysis in the tumor stroma . This , in turn , drives L-lactate secretion from cancer-associated fibroblasts . Secreted L-lactate then fuels oxidative mitochondrial metabolism ( OXPHOS ) in epithelial cancer cells , by acting as a paracrine onco-metabolite . We have previously termed this type of two-compartment tumor metabolism the " Reverse Warburg Effect, " as aerobic glycolysis takes place in stromal fibroblasts , rather than epithelial cancer cells . Here , we used MCT4 immuno-staining of human breast cancer tissue microarrays ( TMAs ; > 180 triple-negative patients ) to directly assess the prognostic value of the " Reverse Warburg Effect. " MCT4 expression is a functional marker of hypoxia , oxidative stress , aerobic glycolysis , and L-lactate efflux . Remarkably , high stromal MCT4 levels ( score = 2 ) were specifically associated with decreased overall survival ( < 18% survival at 10 y post-diagnosis ) . In contrast , patients with absent stromal MCT4 expression ( score = 0 ) , had 10-y survival rates of ( p-value < 10 ( -32 ) ) . High stromal levels of MCT4 were strictly correlated with a loss of stromal Cav-1 ( p-value < 10 ( -14 ) ) , a known marker of early tumor recurrence and metastasis . In fact , the combined use of stromal Cav-1 and stromal MCT4 allowed us to more precisely identify high-risk triple-negative breast cancer patients , consistent with the goal of individualized risk-assessment and personalized cancer treatment . However , epithelial MCT4 staining had no prognostic value , indicating that the " conventional " Warburg effect does not predict clinical outcome . Thus , the " Reverse Warburg Effect " or " parasitic " energy-transfer is a key determinant of poor overall patient survival . As MCT4 is a druggable-target , MCT4 inhibitors should be developed for the treatment of aggressive breast cancers , and possibly other types of human cancers . Similarly , we discuss how stromal MCT4 could be used as a biomarker for identifying high-risk cancer patients that could likely benefit from treatment with FDA-approved drugs or existing MCT-inhibitors ( such as , AR-C155858 , AR-C117977 , and AZD-3965 ) .	10
Mps one binder 1a ( MOB1A ) and MOB1B are key components of the Hippo signaling pathway and are mutated or inactivated in many human cancers . Here we show that intact Mob1a or Mob1b is essential for murine embryogenesis and that loss of the remaining WT Mob1 allele in Mob1a(\u0394/\u0394)1b(tr/+) or Mob1a(\u0394/+)1b(tr/tr) mice results in tumor development . Because most of these cancers resembled trichilemmal carcinomas , we generated double-mutant mice bearing tamoxifen-inducible , keratinocyte-specific homozygous-null mutations of Mob1a and Mob1b ( kDKO mice). kDKO mice showed hyperplastic keratinocyte progenitors and defective keratinocyte terminal differentiation and soon died of malnutrition. kDKO keratinocytes exhibited hyperproliferation , apoptotic resistance , impaired contact inhibition , enhanced progenitor self renewal , and increased centrosomes . Examination of Hippo pathway signaling in kDKO keratinocytes revealed that loss of Mob1a/b altered the activities of the downstream Hippo mediators LATS and YAP1 . Similarly , YAP1 was activated in some human trichilemmal carcinomas , and some of these also exhibited MOB1A/1B inactivation . Our results clearly demonstrate that MOB1A and MOB1B have overlapping functions in skin homeostasis , and exert their roles as tumor suppressors by regulating downstream elements of the Hippo pathway .	4|7|8
OBJECTIVES/HYPOTHESIS Head and neck squamous cell carcinoma ( HNSCC ) is a complex disease process involving interactions with carcinoma-associated fibroblasts and endothelial cells . We further investigated these relationships by suppressing stromal cell growth through the inhibition of fibroblast growth factor receptor ( FGFR ) . STUDY DESIGN Preclinical investigation . METHODS HNSCC cell lines ( FADU , OSC19 , Cal27 , SCC1 , SCC5 , SCC22A ) , fibroblast ( HS27 ) , and endothelial cells ( human umbilical vascular endothelial cell ) were cultured individually or in coculture . Proliferation was assessed following treatment with a range of physiologic concentrations of FGFR inhibitor PD173074 . Mice bearing established HNSCC xenografts were treated with PD173074 ( 12 mg/kg ) , and tumor histology was analyzed for stromal composition , proliferation ( Ki67 staining ) , and apoptosis ( TUNEL [ terminal deoxynucleotidyl transferase dUTP nick end labeling ] staining ) . RESULTS In vitro , inhibition of FGFR with PD173074 dramatically reduced proliferation of fibroblasts and endothelial cells compared to untreated controls . However , HNSCC cell proliferation was not affected by inhibition of FGFR . When cocultured with fibroblasts , HNSCC cells proliferation increased by 15% to 80% ( P < .01 ) . Furthermore , this fibroblast-enhanced tumor cell growth was suppressed by FGFR inhibition . Additionally , treatment of mice bearing HNSCC xenografts with PD173074 resulted in significant growth inhibition ( P < .001 ) . Additionally , those tumors from mice treated with PD173074 had a smaller stromal component , decreased proliferation , and increased apoptosis . CONCLUSIONS Targeting the FGFR pathway in head and neck cancer acts through the stromal components to decrease HNSCC growth in vivo and in vitro .	7|8
