CONCLUSION : This study confirms our previous finding that selegiline in combination with L - dopa is associated with selective orthostatic hypotension .	CONCLUSION : This study confirms our previous finding that selegiline in combination with L - dopa is associated with selective disease* orthostatic hypotension *disease .
The possibilities that these cardiovascular findings might be the result of non - selective inhibition of monoamine oxidase or of amphetamine and metamphetamine are discussed .	The possibilities that these cardiovascular findings might be the result of non - selective inhibition of monoamine oxidase or of amphetamine and metamphetamine are discussed .
Further studies on effects of irrigation solutions on rat bladders .	Further studies on effects of irrigation solutions on rat bladders .
Further studies on the effects of certain irrigating fluids on the rat bladder for 18 hours are reported .	Further studies on the effects of certain irrigating fluids on the rat bladder for 18 hours are reported .
The results have shown that the degradation product p - choloroaniline is not a significant factor in chlorhexidine - digluconate associated erosive cystitis .	The results have shown that the degradation product p - choloroaniline is not a significant factor in chlorhexidine - digluconate associated erosive disease* cystitis *disease .
A high percentage of kanamycin - colistin and povidone - iodine irrigations were associated with erosive cystitis and suggested a possible complication with human usage .	A high percentage of kanamycin - colistin and povidone - iodine irrigations were associated with erosive disease* cystitis *disease and suggested a possible complication with human usage .
Picloxydine irrigations appeared to have a lower incidence of erosive cystitis but further studies would have to be performed before it could be recommended for use in urological procedures .	Picloxydine irrigations appeared to have a lower incidence of erosive disease* cystitis *disease but further studies would have to be performed before it could be recommended for use in urological procedures .
Effects of tetrandrine and fangchinoline on experimental thrombosis in mice and human platelet aggregation .	Effects of tetrandrine and fangchinoline on experimental disease* thrombosis *disease in mice and human disease* platelet aggregation *disease .
Tetrandrine ( TET ) and fangchinoline ( FAN ) are two naturally occurring analogues with a bisbenzylisoquinoline structure .	Tetrandrine ( TET ) and fangchinoline ( FAN ) are two naturally occurring analogues with a bisbenzylisoquinoline structure .
The present study was undertaken to investigate the effects of TET and FAN on the experimental thrombosis induced by collagen plus epinephrine ( EP ) in mice , and platelet aggregation and blood coagulation in vitro .	The present study was undertaken to investigate the effects of TET and FAN on the experimental disease* thrombosis *disease induced by collagen plus epinephrine ( EP ) in mice , and disease* platelet aggregation *disease and disease* blood coagulation *disease in vitro .
In the in vivo study , the administration ( 50 mg / kg , i . p . ) of TET and FAN in mice showed the inhibition of thrombosis by 55 % and 35 % , respectively , while acetylsalicylic acid ( ASA , 50 mg / kg , i . p . ) , a positive control , showed only 30 % inhibition .	In the in vivo study , the administration ( 50 mg / kg , i . p . ) of TET and FAN in mice showed the inhibition of disease* thrombosis *disease by 55 % and 35 % , respectively , while acetylsalicylic acid ( ASA , 50 mg / kg , i . p . ) , a positive control , showed only 30 % inhibition .
In the vitro human platelet aggregations induced by the agonists used in tests , TET and FAN showed the inhibitions dose dependently .	In the vitro human disease* platelet aggregations *disease induced by the agonists used in tests , TET and FAN showed the inhibitions dose dependently .
In addition , neither TET nor FAN showed any anticoagulation activities in the measurement of the activated partial thromboplastin time ( APTT ) , prothrombin time ( PT ) and thrombin time ( TT ) using human - citrated plasma .	In addition , neither TET nor FAN showed any anticoagulation activities in the measurement of the activated partial thromboplastin time ( APTT ) , prothrombin time ( PT ) and thrombin time ( TT ) using human - citrated plasma .
These results suggest that antithrombosis of TET and FAN in mice may be mainly related to the antiplatelet aggregation activities .	These results suggest that antithrombosis of TET and FAN in mice may be mainly related to the antiplatelet aggregation activities .
Angioedema due to ACE inhibitors : common and inadequately diagnosed .	disease* Angioedema *disease due to ACE inhibitors : common and inadequately diagnosed .
The estimated incidence of angioedema during angiotensin - converting enzyme ( ACE ) inhibitor treatment is between 1 and 7 per thousand patients .	The estimated incidence of disease* angioedema *disease during angiotensin - converting enzyme ( ACE ) inhibitor treatment is between 1 and 7 per thousand patients .
This potentially serious adverse effect is often preceded by minor manifestations that may serve as a warning .	This potentially serious adverse effect is often preceded by minor manifestations that may serve as a warning .
Cocaine - induced mood disorder : prevalence rates and psychiatric symptoms in an outpatient cocaine - dependent sample .	Cocaine - induced disease* mood disorder *disease : prevalence rates and disease* psychiatric *disease symptoms in an outpatient cocaine - dependent sample .
This paper attempts to examine and compare prevalence rates and symptom patterns of DSM substance - induced and other mood disorders .	This paper attempts to examine and compare prevalence rates and symptom patterns of DSM substance - induced and other disease* mood disorders *disease .
243 cocaine - dependent outpatients with cocaine - induced mood disorder ( CIMD ) , other mood disorders , or no mood disorder were compared on measures of psychiatric symptoms .	243 cocaine - dependent outpatients with cocaine - induced disease* mood disorder *disease ( disease* CIMD *disease ) , other disease* mood disorders *disease , or no disease* mood disorder *disease were compared on measures of disease* psychiatric *disease symptoms .
The prevalence rate for CIMD was 12 % at baseline .	The prevalence rate for disease* CIMD *disease was 12 % at baseline .
Introduction of the DSM - IV diagnosis of CIMD did not substantially affect rates of the other depressive disorders .	Introduction of the DSM - IV diagnosis of disease* CIMD *disease did not substantially affect rates of the other disease* depressive disorders *disease .
Patients with CIMD had symptom severity levels between those of patients with and without a mood disorder .	Patients with disease* CIMD *disease had symptom severity levels between those of patients with and without a disease* mood disorder *disease .
These findings suggest some validity for the new DSM - IV diagnosis of CIMD , but also suggest that it requires further specification and replication .	These findings suggest some validity for the new DSM - IV diagnosis of disease* CIMD *disease , but also suggest that it requires further specification and replication .
Effect of fucoidan treatment on collagenase - induced intracerebral hemorrhage in rats .	Effect of fucoidan treatment on collagenase - induced disease* intracerebral hemorrhage *disease in rats .
Inflammatory cells are postulated to mediate some of the brain damage following ischemic stroke .	Inflammatory cells are postulated to mediate some of the disease* brain damage *disease following disease* ischemic stroke *disease .
Intracerebral hemorrhage is associated with more inflammation than ischemic stroke .	disease* Intracerebral hemorrhage *disease is associated with more disease* inflammation *disease than disease* ischemic stroke *disease .
We tested the sulfated polysaccharide fucoidan , which has been reported to reduce inflammatory brain damage , in a rat model of intracerebral hemorrhage induced by injection of bacterial collagenase into the caudate nucleus .	We tested the sulfated polysaccharide fucoidan , which has been reported to reduce inflammatory disease* brain damage *disease , in a rat model of disease* intracerebral hemorrhage *disease induced by injection of bacterial collagenase into the caudate nucleus .
Rats were treated with seven day intravenous infusion of fucoidan ( 30 micrograms h - 1 ) or vehicle .	Rats were treated with seven day intravenous infusion of fucoidan ( 30 micrograms h - 1 ) or vehicle .
The hematoma was assessed in vivo by magnetic resonance imaging .	The disease* hematoma *disease was assessed in vivo by magnetic resonance imaging .
Motor behavior , passive avoidance , and skilled forelimb function were tested repeatedly for six weeks .	Motor behavior , passive avoidance , and skilled forelimb function were tested repeatedly for six weeks .
Fucoidan - treated rats exhibited evidence of impaired blood clotting and hemodilution , had larger hematomas , and tended to have less inflammation in the vicinity of the hematoma after three days .	Fucoidan - treated rats exhibited evidence of disease* impaired blood clotting *disease and disease* hemodilution *disease , had larger disease* hematomas *disease , and tended to have less disease* inflammation *disease in the vicinity of the disease* hematoma *disease after three days .
They showed significantly more rapid improvement of motor function in the first week following hemorrhage and better memory retention in the passive avoidance test .	They showed significantly more rapid improvement of motor function in the first week following disease* hemorrhage *disease and better memory retention in the passive avoidance test .
Acute white matter edema and eventual neuronal loss in the striatum adjacent to the hematoma did not differ between the two groups .	Acute disease* white matter edema *disease and eventual disease* neuronal loss *disease in the striatum adjacent to the disease* hematoma *disease did not differ between the two groups .
Investigation of more specific anti - inflammatory agents and hemodiluting agents are warranted in intracerebral hemorrhage .	Investigation of more specific anti - inflammatory agents and hemodiluting agents are warranted in disease* intracerebral hemorrhage *disease .
Recurarization in the recovery room .	Recurarization in the recovery room .
A case of recurarization in the recovery room is reported .	A case of recurarization in the recovery room is reported .
Accumulation of atracurium in the intravenous line led to recurarization after flushing the line in the recovery room .	Accumulation of atracurium in the intravenous line led to recurarization after flushing the line in the recovery room .
A respiratory arrest with severe desaturation and bradycardia occurred .	A disease* respiratory arrest *disease with severe disease* desaturation *disease and disease* bradycardia *disease occurred .
Circumstances leading to this event and the mechanisms enabling a neuromuscular blockade to occur , following the administration of a small dose of relaxant , are discussed .	Circumstances leading to this event and the mechanisms enabling a disease* neuromuscular blockade *disease to occur , following the administration of a small dose of relaxant , are discussed .
The haemodynamic effects of propofol in combination with ephedrine in elderly patients ( ASA groups 3 and 4 ) .	The haemodynamic effects of propofol in combination with ephedrine in elderly patients ( ASA groups 3 and 4 ) .
The marked vasodilator and negative inotropic effects of propofol are disadvantages in frail elderly patients .	The marked vasodilator and negative inotropic effects of propofol are disadvantages in frail elderly patients .
We investigated the safety and efficacy of adding different doses of ephedrine to propofol in order to obtund the hypotensive response .	We investigated the safety and efficacy of adding different doses of ephedrine to propofol in order to obtund the disease* hypotensive *disease response .
The haemodynamic effects of adding 15 , 20 or 25 mg of ephedrine to 200 mg of propofol were compared to control in 40 ASA 3 / 4 patients over 60 years presenting for genito - urinary surgery .	The haemodynamic effects of adding 15 , 20 or 25 mg of ephedrine to 200 mg of propofol were compared to control in 40 ASA 3 / 4 patients over 60 years presenting for genito - urinary surgery .
The addition of ephedrine to propofol appears to be an effective method of obtunding the hypotensive response to propofol at all doses used in this study .	The addition of ephedrine to propofol appears to be an effective method of obtunding the disease* hypotensive *disease response to propofol at all doses used in this study .
However , marked tachycardia associated with the use of ephedrine in combination with propofol occurred in the majority of patients , occasionally reaching high levels in individual patients .	However , marked disease* tachycardia *disease associated with the use of ephedrine in combination with propofol occurred in the majority of patients , occasionally reaching high levels in individual patients .
Due to the risk of this tachycardia inducing myocardial ischemia , we would not recommend the use in elderly patients of any of the ephedrine / propofol / mixtures studied .	Due to the risk of this disease* tachycardia *disease inducing disease* myocardial ischemia *disease , we would not recommend the use in elderly patients of any of the ephedrine / propofol / mixtures studied .
Gemcitabine plus vinorelbine in nonsmall cell lung carcinoma patients age 70 years or older or patients who cannot receive cisplatin .	Gemcitabine plus vinorelbine in disease* nonsmall cell lung carcinoma *disease patients age 70 years or older or patients who cannot receive cisplatin .
Oncopaz Cooperative Group .	Oncopaz Cooperative Group .
BACKGROUND : Although the prevalence of nonsmall cell lung carcinoma ( NSCLC ) is high among elderly patients , few data are available regarding the efficacy and toxicity of chemotherapy in this group of patients .	BACKGROUND : Although the prevalence of disease* nonsmall cell lung carcinoma *disease ( disease* NSCLC *disease ) is high among elderly patients , few data are available regarding the efficacy and disease* toxicity *disease of chemotherapy in this group of patients .
Recent reports indicate that single agent therapy with vinorelbine ( VNB ) or gemcitabine ( GEM ) may obtain a response rate of 20 - 30 % in elderly patients , with acceptable toxicity and improvement in symptoms and quality of life .	Recent reports indicate that single agent therapy with vinorelbine ( VNB ) or gemcitabine ( GEM ) may obtain a response rate of 20 - 30 % in elderly patients , with acceptable disease* toxicity *disease and improvement in symptoms and quality of life .
In the current study the efficacy and toxicity of the combination of GEM and VNB in elderly patients with advanced NSCLC or those with some contraindication to receiving cisplatin were assessed .	In the current study the efficacy and disease* toxicity *disease of the combination of GEM and VNB in elderly patients with advanced disease* NSCLC *disease or those with some contraindication to receiving cisplatin were assessed .
METHODS : Forty - nine patients with advanced NSCLC were included , 38 of whom were age > / = 70 years and 11 were age < 70 years but who had some contraindication to receiving cisplatin .	METHODS : Forty - nine patients with advanced disease* NSCLC *disease were included , 38 of whom were age > / = 70 years and 11 were age < 70 years but who had some contraindication to receiving cisplatin .
All patients were evaluable for response and toxicity .	All patients were evaluable for response and disease* toxicity *disease .
Treatment was comprised of VNB , 25 mg / m ( 2 ) , plus GEM , 1000 mg / m ( 2 ) , both on Days 1 , 8 , and 15 every 28 days .	Treatment was comprised of VNB , 25 mg / m ( 2 ) , plus GEM , 1000 mg / m ( 2 ) , both on Days 1 , 8 , and 15 every 28 days .
Patients received a minimum of three courses unless progressive disease was detected .	Patients received a minimum of three courses unless progressive disease was detected .
RESULTS : One hundred sixty - five courses were administered , with a median of 3 .	RESULTS : One hundred sixty - five courses were administered , with a median of 3 .
6 courses per patient .	6 courses per patient .
The overall response rate was 26 % ( 95 % confidence interval , 15 - 41 % ) .	The overall response rate was 26 % ( 95 % confidence interval , 15 - 41 % ) .
Two patients attained a complete response ( 4 % ) and 11 patients ( 22 % ) achieved a partial response .	Two patients attained a complete response ( 4 % ) and 11 patients ( 22 % ) achieved a partial response .
Eastern Cooperative Oncology Group performance status improved in 35 % of those patients with an initial value > 0 , whereas relief of at least 1 symptom without worsening of other symptoms was noted in 27 patients ( 55 % ) .	Eastern Cooperative Oncology Group performance status improved in 35 % of those patients with an initial value > 0 , whereas relief of at least 1 symptom without worsening of other symptoms was noted in 27 patients ( 55 % ) .
The median time to progression was 16 weeks and the 1 - year survival rate was 33 % .	The median time to progression was 16 weeks and the 1 - year survival rate was 33 % .
Toxicity was mild .	disease* Toxicity *disease was mild .
Six patients ( 12 % ) had World Health Organization Grade 3 - 4 neutropenia , 2 patients ( 4 % ) had Grade 3 - 4 thrombocytopenia , and 2 patients ( 4 % ) had Grade 3 neurotoxicity .	Six patients ( 12 % ) had World Health Organization Grade 3 - 4 disease* neutropenia *disease , 2 patients ( 4 % ) had Grade 3 - 4 disease* thrombocytopenia *disease , and 2 patients ( 4 % ) had Grade 3 disease* neurotoxicity *disease .
Three patients with severe neutropenia ( 6 % ) died of sepsis .	Three patients with severe disease* neutropenia *disease ( 6 % ) died of disease* sepsis *disease .
The median age of those patients developing Grade 3 - 4 neutropenia was significantly higher than that of the remaining patients ( 75 years vs . 72 years ; P = 0 . 047 ) .	The median age of those patients developing Grade 3 - 4 disease* neutropenia *disease was significantly higher than that of the remaining patients ( 75 years vs . 72 years ; P = 0 . 047 ) .
CONCLUSIONS : The combination of GEM and VNB is moderately active and well tolerated except in patients age > / = 75 years .	CONCLUSIONS : The combination of GEM and VNB is moderately active and well tolerated except in patients age > / = 75 years .
This age group had an increased risk of myelosuppression .	This age group had an increased risk of disease* myelosuppression *disease .
Therefore the prophylactic use of granulocyte - colony stimulating factor should be considered with this treatment .	Therefore the prophylactic use of granulocyte - colony stimulating factor should be considered with this treatment .
New chemotherapy combinations with higher activity and lower toxicity are needed for elderly patients with advanced NSCLC .	New chemotherapy combinations with higher activity and lower disease* toxicity *disease are needed for elderly patients with advanced disease* NSCLC *disease .
A selective dopamine D4 receptor antagonist , NRA0160 : a preclinical neuropharmacological profile .	A selective dopamine D4 receptor antagonist , NRA0160 : a preclinical neuropharmacological profile .
NRA0160 , 5 - [ 2 - ( 4 - ( 3 - fluorobenzylidene ) piperidin - 1 - yl ) ethyl ] - 4 - ( 4 - fluorophenyl ) thiazole - 2 - carboxamide , has a high affinity for human cloned dopamine D4 . 2 , D4 . 4 and D4 . 7 receptors , with Ki values of 0 . 5 , 0 . 9 and 2 . 7 nM , respectively .	NRA0160 , 5 - [ 2 - ( 4 - ( 3 - fluorobenzylidene ) piperidin - 1 - yl ) ethyl ] - 4 - ( 4 - fluorophenyl ) thiazole - 2 - carboxamide , has a high affinity for human cloned dopamine D4 . 2 , D4 . 4 and D4 . 7 receptors , with Ki values of 0 . 5 , 0 . 9 and 2 . 7 nM , respectively .
NRA0160 is over 20 , 000fold more potent at the dopamine D4 . 2 receptor compared with the human cloned dopamine D2L receptor .	NRA0160 is over 20 , 000fold more potent at the dopamine D4 . 2 receptor compared with the human cloned dopamine D2L receptor .
NRA0160 has negligible affinity for the human cloned dopamine D3 receptor ( Ki = 39 nM ) , rat serotonin ( 5 - HT ) 2A receptors ( Ki = 180 nM ) and rat alpha1 adrenoceptor ( Ki = 237 nM ) .	NRA0160 has negligible affinity for the human cloned dopamine D3 receptor ( Ki = 39 nM ) , rat serotonin ( 5 - HT ) 2A receptors ( Ki = 180 nM ) and rat alpha1 adrenoceptor ( Ki = 237 nM ) .
NRA0160 and clozapine antagonized locomotor hyperactivity induced by methamphetamine ( MAP ) in mice .	NRA0160 and clozapine antagonized locomotor disease* hyperactivity *disease induced by methamphetamine ( MAP ) in mice .
NRA0160 and clozapine antagonized MAP - induced stereotyped behavior in mice , although their effects did not exceed 50 % inhibition , even at the highest dose given .	NRA0160 and clozapine antagonized MAP - induced stereotyped behavior in mice , although their effects did not exceed 50 % inhibition , even at the highest dose given .
NRA0160 and clozapine significantly induced catalepsy in rats , although their effects did not exceed 50 % induction even at the highest dose given .	NRA0160 and clozapine significantly induced disease* catalepsy *disease in rats , although their effects did not exceed 50 % induction even at the highest dose given .
NRA0160 and clozapine significantly reversed the disruption of prepulse inhibition ( PPI ) in rats produced by apomorphine .	NRA0160 and clozapine significantly reversed the disruption of prepulse inhibition ( PPI ) in rats produced by apomorphine .
NRA0160 and clozapine significantly shortened the phencyclidine ( PCP ) - induced prolonged swimming latency in rats in a water maze task .	NRA0160 and clozapine significantly shortened the phencyclidine ( PCP ) - induced prolonged swimming latency in rats in a water maze task .
These findings suggest that NRA0160 may have unique antipsychotic activities without the liability of motor side effects typical of classical antipsychotics .	These findings suggest that NRA0160 may have unique antipsychotic activities without the liability of motor side effects typical of classical antipsychotics .
Warfarin - induced artery calcification is accelerated by growth and vitamin D .	Warfarin - induced disease* artery calcification *disease is accelerated by growth and vitamin D .
The present studies demonstrate that growth and vitamin D treatment enhance the extent of artery calcification in rats given sufficient doses of Warfarin to inhibit gamma - carboxylation of matrix Gla protein , a calcification inhibitor known to be expressed by smooth muscle cells and macrophages in the artery wall .	The present studies demonstrate that growth and vitamin D treatment enhance the extent of disease* artery calcification *disease in rats given sufficient doses of Warfarin to inhibit gamma - carboxylation of matrix Gla protein , a disease* calcification *disease inhibitor known to be expressed by smooth muscle cells and macrophages in the artery wall .
The first series of experiments examined the influence of age and growth status on artery calcification in Warfarin - treated rats .	The first series of experiments examined the influence of age and growth status on disease* artery calcification *disease in Warfarin - treated rats .
Treatment for 2 weeks with Warfarin caused massive focal calcification of the artery media in 20 - day - old rats and less extensive focal calcification in 42 - day - old rats .	Treatment for 2 weeks with Warfarin caused massive focal disease* calcification of the artery *disease media in 20 - day - old rats and less extensive focal disease* calcification *disease in 42 - day - old rats .
In contrast , no artery calcification could be detected in 10 - month - old adult rats even after 4 weeks of Warfarin treatment .	In contrast , no disease* artery calcification *disease could be detected in 10 - month - old adult rats even after 4 weeks of Warfarin treatment .
To directly examine the importance of growth to Warfarin - induced artery calcification in animals of the same age , 20 - day - old rats were fed for 2 weeks either an ad libitum diet or a 6 - g / d restricted diet that maintains weight but prevents growth .	To directly examine the importance of growth to Warfarin - induced disease* artery calcification *disease in animals of the same age , 20 - day - old rats were fed for 2 weeks either an ad libitum diet or a 6 - g / d restricted diet that maintains weight but prevents growth .
Concurrent treatment of both dietary groups with Warfarin produced massive focal calcification of the artery media in the ad libitum - fed rats but no detectable artery calcification in the restricted - diet , growth - inhibited group .	Concurrent treatment of both dietary groups with Warfarin produced massive focal disease* calcification of the artery *disease media in the ad libitum - fed rats but no detectable disease* artery calcification *disease in the restricted - diet , growth - inhibited group .
Although the explanation for the association between artery calcification and growth status cannot be determined from the present study , there was a relationship between higher serum phosphate and susceptibility to artery calcification , with 30 % higher levels of serum phosphate in young , ad libitum - fed rats compared with either of the groups that was resistant to Warfarin - induced artery calcification , ie , the 10 - month - old rats and the restricted - diet , growth - inhibited young rats .	Although the explanation for the association between disease* artery calcification *disease and growth status cannot be determined from the present study , there was a relationship between higher serum phosphate and susceptibility to disease* artery calcification *disease , with 30 % higher levels of serum phosphate in young , ad libitum - fed rats compared with either of the groups that was resistant to Warfarin - induced disease* artery calcification *disease , ie , the 10 - month - old rats and the restricted - diet , growth - inhibited young rats .
This observation suggests that increased susceptibility to Warfarin - induced artery calcification could be related to higher serum phosphate levels .	This observation suggests that increased susceptibility to Warfarin - induced disease* artery calcification *disease could be related to higher serum phosphate levels .
The second set of experiments examined the possible synergy between vitamin D and Warfarin in artery calcification .	The second set of experiments examined the possible synergy between vitamin D and Warfarin in disease* artery calcification *disease .
High doses of vitamin D are known to cause calcification of the artery media in as little as 3 to 4 days .	High doses of vitamin D are known to cause disease* calcification of the artery *disease media in as little as 3 to 4 days .
High doses of the vitamin K antagonist Warfarin are also known to cause calcification of the artery media , but at treatment times of 2 weeks or longer yet not at 1 week .	High doses of the vitamin K antagonist Warfarin are also known to cause disease* calcification of the artery *disease media , but at treatment times of 2 weeks or longer yet not at 1 week .
In the current study , we investigated the synergy between these 2 treatments and found that concurrent Warfarin administration dramatically increased the extent of calcification in the media of vitamin D - treated rats at 3 and 4 days .	In the current study , we investigated the synergy between these 2 treatments and found that concurrent Warfarin administration dramatically increased the extent of disease* calcification *disease in the media of vitamin D - treated rats at 3 and 4 days .
There was a close parallel between the effect of vitamin D dose on artery calcification and the effect of vitamin D dose on the elevation of serum calcium , which suggests that vitamin D may induce artery calcification through its effect on serum calcium .	There was a close parallel between the effect of vitamin D dose on disease* artery calcification *disease and the effect of vitamin D dose on the elevation of serum calcium , which suggests that vitamin D may induce disease* artery calcification *disease through its effect on serum calcium .
Because Warfarin treatment had no effect on the elevation in serum calcium produced by vitamin D , the synergy between Warfarin and vitamin D is probably best explained by the hypothesis that Warfarin inhibits the activity of matrix Gla protein as a calcification inhibitor .	Because Warfarin treatment had no effect on the elevation in serum calcium produced by vitamin D , the synergy between Warfarin and vitamin D is probably best explained by the hypothesis that Warfarin inhibits the activity of matrix Gla protein as a disease* calcification *disease inhibitor .
High levels of matrix Gla protein are found at sites of artery calcification in rats treated with vitamin D plus Warfarin , and chemical analysis showed that the protein that accumulated was indeed not gamma - carboxylated .	High levels of matrix Gla protein are found at sites of disease* artery calcification *disease in rats treated with vitamin D plus Warfarin , and chemical analysis showed that the protein that accumulated was indeed not gamma - carboxylated .
These observations indicate that although the gamma - carboxyglutamate residues of matrix Gla protein are apparently required for its function as a calcification inhibitor , they are not required for its accumulation at calcification sites .	These observations indicate that although the gamma - carboxyglutamate residues of matrix Gla protein are apparently required for its function as a disease* calcification *disease inhibitor , they are not required for its accumulation at disease* calcification *disease sites .
Test conditions influence the response to a drug challenge in rodents .	Test conditions influence the response to a drug challenge in rodents .
These studies were conducted to examine the differential response to a drug challenge under varied experimental test conditions routinely employed to study drug - induced behavioral and neurophysiological responses in rodents .	These studies were conducted to examine the differential response to a drug challenge under varied experimental test conditions routinely employed to study drug - induced behavioral and neurophysiological responses in rodents .
Apomorphine , a nonselective dopamine agonist , was selected due to its biphasic behavioral effects , its ability to induce hypothermia , and to produce distinct changes to dopamine turnover in the rodent brain .	Apomorphine , a nonselective dopamine agonist , was selected due to its biphasic behavioral effects , its ability to induce disease* hypothermia *disease , and to produce distinct changes to dopamine turnover in the rodent brain .
From such experiments there is evidence that characterization and detection of apomorphine - induced activity in rodents critically depends upon the test conditions employed .	From such experiments there is evidence that characterization and detection of apomorphine - induced activity in rodents critically depends upon the test conditions employed .
In rats , detection of apomorphine - induced hyperactivity was facilitated by a period of acclimatization to the test conditions .	In rats , detection of apomorphine - induced disease* hyperactivity *disease was facilitated by a period of acclimatization to the test conditions .
Moreover , test conditions can impact upon other physiological responses to apomorphine such as drug - induced hypothermia .	Moreover , test conditions can impact upon other physiological responses to apomorphine such as drug - induced disease* hypothermia *disease .
In mice , apomorphine produced qualitatively different responses under novel conditions when compared to those behaviors elicited in the home test cage .	In mice , apomorphine produced qualitatively different responses under novel conditions when compared to those behaviors elicited in the home test cage .
Drug - induced gross activity counts were increased in the novel exploratory box only , while measures of stereotypic behavior were similar in both .	Drug - induced gross activity counts were increased in the novel exploratory box only , while measures of stereotypic behavior were similar in both .
By contrast , apomorphine - induced locomotion was more prominent in the novel exploratory box .	By contrast , apomorphine - induced locomotion was more prominent in the novel exploratory box .
Dopamine turnover ratios ( DOPAC : DA and HVA : DA ) were found to be lower in those animals exposed to the exploratory box when compared to their home cage counterparts .	Dopamine turnover ratios ( DOPAC : DA and HVA : DA ) were found to be lower in those animals exposed to the exploratory box when compared to their home cage counterparts .
However , apomorphine - induced reductions in striatal dopamine turnover were detected in both novel and home cage environments .	However , apomorphine - induced reductions in striatal dopamine turnover were detected in both novel and home cage environments .
The implications of these findings are discussed with particular emphasis upon conducting psychopharmacological challenge tests in rodents .	The implications of these findings are discussed with particular emphasis upon conducting psychopharmacological challenge tests in rodents .
Hemolysis of human erythrocytes induced by tamoxifen is related to disruption of membrane structure .	disease* Hemolysis *disease of human erythrocytes induced by tamoxifen is related to disruption of membrane structure .
Tamoxifen ( TAM ) , the antiestrogenic drug most widely prescribed in the chemotherapy of breast cancer , induces changes in normal discoid shape of erythrocytes and hemolytic anemia .	Tamoxifen ( TAM ) , the antiestrogenic drug most widely prescribed in the chemotherapy of disease* breast cancer *disease , induces changes in normal discoid shape of erythrocytes and disease* hemolytic anemia *disease .
This work evaluates the effects of TAM on isolated human erythrocytes , attempting to identify the underlying mechanisms on TAM - induced hemolytic anemia and the involvement of biomembranes in its cytostatic action mechanisms .	This work evaluates the effects of TAM on isolated human erythrocytes , attempting to identify the underlying mechanisms on TAM - induced disease* hemolytic anemia *disease and the involvement of biomembranes in its cytostatic action mechanisms .
TAM induces hemolysis of erythrocytes as a function of concentration .	TAM induces disease* hemolysis *disease of erythrocytes as a function of concentration .
The extension of hemolysis is variable with erythrocyte samples , but 12 . 5 microM TAM induces total hemolysis of all tested suspensions .	The extension of disease* hemolysis *disease is variable with erythrocyte samples , but 12 . 5 microM TAM induces total disease* hemolysis *disease of all tested suspensions .
Despite inducing extensive erythrocyte lysis , TAM does not shift the osmotic fragility curves of erythrocytes .	Despite inducing extensive erythrocyte lysis , TAM does not shift the osmotic fragility curves of erythrocytes .
